time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1724857717.9338322,-3.3943155906302365,4.45080554458348,0.0,0.0,0.0,-0.9988465195847158,0.04801697942915556,2.235671002963282,-0.465838132407021,0.0,0.0,0.0,0.03465432043843837
1724857718.03475,-3.8556557228427004,4.4990613868007125,0.0,0.0,0.0,-0.9987251459082556,0.05047853930665613,2.3095684792022007,-0.4651516468861927,0.0,0.0,0.0,0.02975556689045902
1724857718.135561,-4.083290586278504,4.521026221025927,0.0,0.0,0.0,-0.9986517542501846,0.05191024689817049,2.345179193117555,-0.4648208339716865,0.0,0.0,0.0,0.041752488646410714
1724857718.2371502,-4.33107429963288,4.543434094632614,0.0,0.0,0.0,-0.9985375360548777,0.05406282539281394,2.3833395147751624,-0.4644663359614513,0.0,0.0,0.0,0.03708991634124266
1724857718.328057,-4.564661605998575,4.5626201347135265,0.0,0.0,0.0,-0.9984393385202012,0.055846998982426455,2.418758144612617,-0.4641373074507566,0.0,0.0,0.0,0.03789384248633999
1724857718.429859,-4.589234259220724,4.564532933275725,0.0,0.0,0.0,-0.9984287393120722,0.056036171494010904,2.422453828173497,-0.464102975652389,0.0,0.0,0.0,0.03789384248633999
1724857718.530749,-5.065534546925932,4.599154511169648,0.0,0.0,0.0,-0.9982236831688607,0.05957749877927117,2.4930187337728147,-0.4634474487191561,0.0,0.0,0.0,0.028183133041615488
1724857718.6315558,-5.330595095260999,4.6159103848078615,0.0,0.0,0.0,-0.9981353284641307,0.06103987280296387,2.5314411885183814,-0.463090515570692,0.0,0.0,0.0,0.04609320568981151
1724857718.7323866,-5.576549485574525,4.629973153774408,0.0,0.0,0.0,-0.9979977164054563,0.06324996481812822,2.5665842922496007,-0.46276404661537274,0.0,0.0,0.0,0.05162488750827645
1724857718.8334584,-5.602612506070642,4.631321038373328,0.0,0.0,0.0,-0.9979813567966362,0.06350757030736597,2.5702799758104806,-0.46272971481700514,0.0,0.0,0.0,0.05162488750827645
1724857718.9368825,-6.106606195631764,4.65447375364849,0.0,0.0,0.0,-0.9975303486758412,0.07023676722810189,2.6407417904138613,-0.4620751455683867,0.0,0.0,0.0,0.0862406640772244
1724857719.027608,-6.385435287937491,4.6632185978942156,0.0,0.0,0.0,-0.9972074850772906,0.07468086572760996,2.6789309246831534,-0.4617203798975798,0.0,0.0,0.0,0.08494425627733065
1724857719.1287584,-6.529184317041319,4.6661710005243595,0.0,0.0,0.0,-0.997037814771349,0.07691291124364746,2.6984089550779005,-0.4615394348028242,0.0,0.0,0.0,0.08494425627733065
1724857719.2295656,-6.93778450813118,4.670821547441689,0.0,0.0,0.0,-0.996641217944693,0.08189189638614458,2.753036168929268,-0.46103196427391313,0.0,0.0,0.0,0.060181880767685
1724857719.3307145,-7.2079985119178485,4.671051996441324,0.0,0.0,0.0,-0.996399986205907,0.08477657393919902,2.7885886408375162,-0.46070169241028736,0.0,0.0,0.0,0.035128945467512204
1724857719.4315138,-7.503201270246338,4.668930539348796,0.0,0.0,0.0,-0.9962438354872926,0.0865922643979723,2.8269330283844503,-0.4603454844828218,0.0,0.0,0.0,0.012524624072435448
1724857719.5324714,-7.722750421126899,4.66611838622277,0.0,0.0,0.0,-0.9962023522440258,0.08706821109607125,2.8551273584296974,-0.46008356756318386,0.0,0.0,0.0,0.012524624072435448
1724857719.6332753,-7.751685106495948,4.665693155168279,0.0,0.0,0.0,-0.996196897807585,0.08713059622511442,2.8588230419905774,-0.46004923576481627,0.0,0.0,0.0,0.012524624072435448
1724857719.7342112,-8.04056463971701,4.629651724442487,0.0,0.0,0.0,-0.9961027809023503,0.08820005600114042,2.851576053659982,-0.3987287581980141,0.0,0.0,0.0,0.019105336153943987
1724857719.835364,-8.63254533011589,4.604305204788068,0.0,0.0,0.0,-0.9959293325710463,0.09013747569457553,2.915359354251684,-0.38349045215495575,0.0,0.0,0.0,0.019105336153943987
1724857719.9361968,-8.915665816297624,4.589684007138272,0.0,0.0,0.0,-0.9958463037245749,0.09105020240560509,2.945411816867313,-0.3763106947821599,0.0,0.0,0.0,0.019105336153943987
1724857720.0374749,-9.138165448405207,4.5770528048140715,0.0,0.0,0.0,-0.99578101769043,0.09176145600093405,2.968832315233673,-0.3707153631126356,0.0,0.0,0.0,0.019105336153943987
1724857720.1283505,-9.223581362237454,4.571913611853665,0.0,0.0,0.0,-0.9957559461625376,0.09203312274366003,2.9777782937872295,-0.3685781021401066,0.0,0.0,0.0,0.019105336153943987
1724857720.229168,-9.818170665478874,4.532745731700937,0.0,0.0,0.0,-0.9955813040285905,0.09390349870335661,3.0393758833366995,-0.35386197876044523,0.0,0.0,0.0,0.019105336153943987
1724857720.3299546,-10.134629275719716,4.509273957653691,0.0,0.0,0.0,-0.9954882661376143,0.09488472997446094,3.071695385430171,-0.34614060875464703,0.0,0.0,0.0,0.019105336153943987
1724857720.4307468,-10.446909452600321,4.484358152636758,0.0,0.0,0.0,-0.9953963962548995,0.09584369735542884,3.1032844999200946,-0.33859373379268737,0.0,0.0,0.0,0.019105336153943987
1724857720.5318778,-10.492327678665593,4.480554291554822,0.0,0.0,0.0,-0.9953830287183275,0.0959824262015141,3.107854575483643,-0.33750190866869384,0.0,0.0,0.0,0.019105336153943987
1724857720.6327462,-11.072357186878522,4.4293038468218535,0.0,0.0,0.0,-0.9952122130135521,0.09773766453455007,3.1656818564272733,-0.3236865401242257,0.0,0.0,0.0,0.019105336153943987
1724857720.7335856,-11.393639573047215,4.398504621531181,0.0,0.0,0.0,-0.9951175083197721,0.09869723722297566,3.1972997233944325,-0.31613279598109245,0.0,0.0,0.0,0.019105336153943987
1724857720.8348596,-11.70077586082077,4.367464205449704,0.0,0.0,0.0,-0.995026913417196,0.0996064334039124,3.2272604768099433,-0.3089749486199361,0.0,0.0,0.0,0.019105336153943987
1724857720.9363613,-12.034963298742186,4.331992327701117,0.0,0.0,0.0,-0.9949282738145442,0.10058692740317372,3.259573780317413,-0.3012550595025467,0.0,0.0,0.0,0.019105336153943987
1724857721.0371935,-12.364328869561055,4.295302524362581,0.0,0.0,0.0,-0.994830989567677,0.10154458230647502,3.2911375030092582,-0.29371425083045466,0.0,0.0,0.0,0.019105336153943987
1724857721.127984,-12.678056956565495,4.285104647699604,0.0,0.0,0.0,-0.9947372303354846,0.10245898000902139,3.303335172361386,-0.3396063341798002,0.0,0.0,0.0,0.019105336153943987
1724857721.2291431,-12.711103093306825,4.281693004980705,0.0,0.0,0.0,-0.9947274382305631,0.10255400348724193,3.3062124448621963,-0.33961283396864,0.0,0.0,0.0,0.019105336153943987
1724857721.3302286,-13.358179128087158,4.213583521792082,0.0,0.0,0.0,-0.9945355326336407,0.10439863183548191,3.362072692737582,-0.33973902285607693,0.0,0.0,0.0,0.019105336153943987
1724857721.43107,-13.682057451168207,4.178182913511765,0.0,0.0,0.0,-0.9944393499030586,0.10531087011501786,3.389701699072871,-0.3398014370719647,0.0,0.0,0.0,0.019105336153943987
1724857721.5319705,-14.030699978278852,4.13913963078993,0.0,0.0,0.0,-0.9943357193070566,0.1062848874963818,3.4192047757533155,-0.3398680848324719,0.0,0.0,0.0,0.019105336153943987
1724857721.6328857,-14.376831637175728,4.099325173955541,0.0,0.0,0.0,-0.9942327368542901,0.10724395072556711,3.4482579081680886,-0.3399337161641508,0.0,0.0,0.0,0.019105336153943987
1724857721.7339716,-14.411260003756352,4.095289840817264,0.0,0.0,0.0,-0.9942224876593011,0.10733892598936773,3.451135180668899,-0.3399402159529906,0.0,0.0,0.0,0.019105336153943987
1724857721.8350577,-14.709932045472712,4.060109144605401,0.0,0.0,0.0,-0.9941335429689091,0.10815959848337116,3.475998665868914,-0.33999638282754857,0.0,0.0,0.0,0.019105336153943987
1724857721.9359565,-15.41947583201911,3.978040715999451,0.0,0.0,0.0,-0.9939211237698437,0.11009450360527102,3.5198261908215462,-0.3553325289258196,0.0,0.0,0.0,0.019105336153943987
1724857722.0367634,-15.758386295958909,3.9372252680886723,0.0,0.0,0.0,-0.9938195736603161,0.11100745474799162,3.5439900588946016,-0.35899397997950055,0.0,0.0,0.0,0.019105336153943987
1724857722.1283216,-16.12935375226507,3.8919301484658932,0.0,0.0,0.0,-0.9937082367694697,0.11199973293053654,3.570256357174761,-0.3629740035925837,0.0,0.0,0.0,0.019105336153943987
1724857722.2319221,-16.164981231450216,3.8875208476670986,0.0,0.0,0.0,-0.993697533272786,0.11209465806888598,3.572769246559058,-0.36335477133457356,0.0,0.0,0.0,0.019105336153943987
1724857722.3328369,-16.776151067484914,3.2223582584897756,0.0,0.0,0.0,-0.9778261342420217,0.20941836403072145,3.6202764885274,-0.3705533473504897,0.0,0.0,0.0,0.16223770124355819
1724857722.4343188,-17.109360885937473,3.112010606027377,0.0,0.0,0.0,-0.9761633991190872,0.2170369052033999,3.644432747782597,-0.3742136454714497,0.0,0.0,0.0,0.1280354439295157
1724857722.5351887,-17.471946741002014,2.9857622984410006,0.0,0.0,0.0,-0.9746907673084805,0.22355739335482883,3.6706723253323226,-0.37818962020269387,0.0,0.0,0.0,0.1280354439295157
1724857722.636115,-17.804975106886555,2.8646374044601846,0.0,0.0,0.0,-0.9733025938381715,0.2295257302088097,3.6947252364709326,-0.3818342584107116,0.0,0.0,0.0,0.1280354439295157
1724857722.7272582,-17.83974755579663,2.851541636507267,0.0,0.0,0.0,-0.9731554572616331,0.23014876928174474,3.69723812585523,-0.3822150261527015,0.0,0.0,0.0,0.1280354439295157
1724857722.8281069,-18.503041807584406,2.5963764487086447,0.0,0.0,0.0,-0.9702845975232786,0.24196652621610557,3.7449758491015475,-0.38944852604403146,0.0,0.0,0.0,0.1280354439295157
1724857722.9288979,-18.866451485365026,2.4491143295954294,0.0,0.0,0.0,-0.9686556428106436,0.2484074186716226,3.7710543833252532,-0.39340009854571695,0.0,0.0,0.0,0.1280354439295157
1724857723.0297036,-19.206167243789423,2.306294474679281,0.0,0.0,0.0,-0.9670963799897223,0.2544102824391628,3.795399425140081,-0.3970890021076514,0.0,0.0,0.0,0.1280354439295157
1724857723.1305885,-19.56951063356548,2.1483426214256287,0.0,0.0,0.0,-0.9653900784492007,0.26081026903066185,3.8213988755876165,-0.4010285913716072,0.0,0.0,0.0,0.1280354439295157
1724857723.2323337,-19.620436548449298,2.125408396202495,0.0,0.0,0.0,-0.965147081917276,0.2617080630522621,3.8250497900969203,-0.4015817993570412,0.0,0.0,0.0,0.1280354439295157
1724857723.3333087,-20.28271663378282,1.852597257132993,0.0,0.0,0.0,-0.966113861945937,0.25811626402826104,3.871553147403509,-0.4086282608794733,0.0,0.0,0.0,0.051082119877481943
1724857723.4343302,-20.625963944061322,1.7006093696490487,0.0,0.0,0.0,-0.9654772421418746,0.2604874179420576,3.895708208419673,-0.41228837743622526,0.0,0.0,0.0,0.07898750939818094
1724857723.5357966,-21.00024825614635,1.5328068338807295,0.0,0.0,0.0,-0.9643955091380972,0.26446417896242624,3.921930770975132,-0.41626177395571545,0.0,0.0,0.0,0.08552205249491411
1724857723.6367831,-21.343890358342893,1.374781792735379,0.0,0.0,0.0,-0.963340550914054,0.2682815367568311,3.9459561226159856,-0.4199022361869486,0.0,0.0,0.0,0.07181744994181286
1724857723.7276137,-21.37985190207747,1.3579751316059212,0.0,0.0,0.0,-0.9632441523286185,0.2686274427617574,3.9484690120002828,-0.42028300392893847,0.0,0.0,0.0,0.07181744994181286
1724857723.8286638,-21.71888748753416,1.199290575063781,0.0,0.0,0.0,-0.9623375354920687,0.2718574401833641,3.972087621401423,-0.42386183418975726,0.0,0.0,0.0,0.0673407710261501
1724857723.9297917,-22.44532140902898,0.8506747158701483,0.0,0.0,0.0,-0.9605510203415858,0.2781038247143292,4.022454221173943,-0.4314936768752856,0.0,0.0,0.0,0.057686301399055714
1724857724.0306427,-22.795849225785485,0.6784683043756466,0.0,0.0,0.0,-0.9597752894389359,0.28076928924369005,4.046639897197397,-0.43515843239755264,0.0,0.0,0.0,0.06631930469017583
1724857724.1318018,-23.17807622631802,0.48817652310176834,0.0,0.0,0.0,-0.9587959737633022,0.2840955485312663,4.072916620157143,-0.43914003561924564,0.0,0.0,0.0,0.042779941191481125
1724857724.2346137,-23.528445997469063,0.3108034281805411,0.0,0.0,0.0,-0.9582138508669691,0.28605282030893153,4.096935022011606,-0.44277944477807224,0.0,0.0,0.0,0.03713612928925589
1724857724.3290503,-23.910217638127598,0.1157147271309504,0.0,0.0,0.0,-0.9576605224051484,0.2878998503415696,4.12299600203348,-0.44672835736411015,0.0,0.0,0.0,0.042795197195334575
1724857724.430116,-24.263130193173566,-0.06623067214236002,0.0,0.0,0.0,-0.9570704391981072,0.2898554370943248,4.146984747471879,-0.45036327280878813,0.0,0.0,0.0,0.03737267763312532
1724857724.530956,-24.648589827877792,-0.26682787612893666,0.0,0.0,0.0,-0.9565061943993967,0.29171201565171007,4.173079098450819,-0.4543172419580196,0.0,0.0,0.0,0.034413301879557205
1724857724.6317883,-25.008937773086934,-0.4560204627720225,0.0,0.0,0.0,-0.9560196322002404,0.2933026812828636,4.197371956955765,-0.4579982383986945,0.0,0.0,0.0,0.017108590910321724
1724857724.732675,-25.396887274550732,-0.6612291753237366,0.0,0.0,0.0,-0.9557592723574817,0.29414998436630446,4.223410709643579,-0.46194378296867356,0.0,0.0,0.0,0.02018716596528537
1724857724.833665,-25.75894388503741,-0.853579035086562,0.0,0.0,0.0,-0.9554703307121223,0.2950871856398844,4.247589975088207,-0.4656075671224276,0.0,0.0,0.0,0.021558438646504884
1724857724.9345942,-26.15048918869598,-1.0623171119638626,0.0,0.0,0.0,-0.9551404542109204,0.2961531913212428,4.273603744492186,-0.46954932607866934,0.0,0.0,0.0,0.0235473727514237
