source,roll,pitch,yaw
raw,0.015228644013404846,-0.05925585329532623
madgwick,-0.15523097291588783,-0.31723918579518795
raw,-0.007076434791088104,-0.041341543197631836
madgwick,0.7125279754400253,1.2392488401383162
raw,0.006340142339468002,-0.054363753646612174
madgwick,-0.1801137886941433,-0.30765369161963463
raw,-0.011220868676900864,-0.04652340337634087
madgwick,0.6945706568658352,1.1012014523148537
raw,-0.00019186735153198242,-0.0582483820617199
madgwick,-0.2742914818227291,-0.42666492611169815
raw,-0.0045218681916594505,-0.04543603584170342
madgwick,0.7063594534993172,1.034176429733634
raw,0.026020191609859467,-0.06501750648021698
madgwick,-0.24033905379474163,-0.3425503019243479
raw,-0.008512146770954132,-0.0720793977379799
madgwick,0.7734919935464859,1.1130639556795359
raw,-0.035965021699666984,-0.07008180022239685
madgwick,-0.2609764598309994,-0.3647042401134968
raw,0.01038881205022335,-0.04967097565531731
madgwick,0.7867659144103527,0.9920719265937805
raw,-0.005464276298880577,-0.057356081902980804
madgwick,-0.34633492305874825,-0.4382697865366936
raw,-0.003730032593011856,-0.0641050785779953
madgwick,0.7462920323014259,0.9647446162998676
raw,-0.0074854567646980286,-0.05528183653950692
madgwick,-0.34395212307572365,-0.4562883134931326
raw,-0.005397815257310867,-0.06048016622662545
madgwick,0.66832709684968,0.8984003961086273
raw,0.020301913842558864,-0.026810292154550552
madgwick,-0.37049662694334984,-0.5298611149191856
raw,-0.49339511990547186,0.06669797003269196
madgwick,0.36240464448928833,0.4207760393619537
raw,-1.9958229064941406,-0.8746957778930664
madgwick,0.1053476333618164,0.3752403259277344
raw,1.232288479804993,-1.199277400970459
madgwick,1.6345831751823425,1.373840481042862
raw,2.166292667388916,-1.1337769031524658
madgwick,0.800599217414856,0.9532265663146973
raw,-0.2497711479663849,-0.1700185239315033
madgwick,-0.8454082906246185,-0.6092500686645508
raw,-0.7641793489456177,-0.20033380389213562
madgwick,-0.24921137094497692,0.45232030749320995
raw,-1.1500145196914675,1.2824296951293945
madgwick,-0.44892334938049316,0.4226775169372563
raw,-1.6269757747650146,0.9675992131233216
madgwick,1.3028068542480469,-0.13346266746520974
raw,-2.1774146556854252,2.0505475997924805
madgwick,-1.4267972707748418,0.8529388308525085
madgwick,0.15494179725646928,-0.18372583389282182
raw,-1.1814332008361816,1.6557092666625977
raw,-0.8315557241439819,-0.3754845559597016
madgwick,0.6636561155319214,-1.1097691506147385
raw,-0.07152107357978821,-0.7045751214027406
madgwick,0.2646544612944126,0.5543254110962152
raw,1.4660770893096924,-0.1665439009666443
madgwick,-0.1563730239868164,0.2584970295429231
raw,0.7281887531280518,-2.4867796897888184
madgwick,-0.4075667858123775,-0.8303277492523193
raw,1.9922935962677002,-2.086905002593994
madgwick,0.03248977661132857,-1.4695772528648376
raw,2.441928625106812,-2.0652682781219487
madgwick,-0.06238913536071733,0.2835388779640198
raw,1.7918670177459717,-0.03446316719055176
madgwick,-0.42646801471710205,0.6592986583709717
raw,0.15526328980922702,0.7289180755615234
madgwick,-0.18823057413101196,0.13464975357055664
raw,-0.7169854640960693,0.6807129979133607
madgwick,0.8806737661361692,-0.011154413223266602
raw,-0.57720947265625,1.1636301279067995
madgwick,-0.5705962181091309,-0.4732922315597534
raw,-2.4758777618408203,1.2738548517227175
madgwick,-0.7663631439208984,-0.24695667624473572
raw,-2.554834127426148,1.9525673389434814
madgwick,0.41295289993286133,0.24002772569656383
raw,-1.9866657257080078,1.4137818813323975
madgwick,-0.36680388450622603,-0.00506669282913208
raw,-1.1820133924484255,0.5462762117385864
madgwick,-0.7260512709617617,0.35984370112419134
raw,0.6080684065818788,0.07047733664512634
madgwick,-0.3793495073914528,-0.49895089864730824
